average_displacement,from_position_x,to_position_y,to_position_x,uuid,movement_type,from_position_y
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0.04447115384615385,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0.048258463541666664,478,110,475,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0.047639266304347824,478,110,475,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0.048177083333333336,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,108
0.04971590909090909,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,109
0.0296875,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,109
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0.04971590909090909,478,110,475,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0.052083333333333336,478,110,475,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0.02720905172413793,479,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,105
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0.027553013392857144,479,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,105
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0.02857349537037037,479,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
0.027268629807692308,479,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
0.02828125,479,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0.029459635416666668,479,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.028023097826086956,479,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.029208096590909092,479,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0.030598958333333332,479,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0.03212890625,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0.0546875,478,110,475,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0.030530427631578948,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.03211805555555555,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.03400735294117647,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.0361328125,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.03854166666666667,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.041294642857142856,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0.05756578947368421,478,110,475,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0.06076388888888889,478,110,475,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.9923095703125,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0.04447115384615385,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,108
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0.045572916666666664,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,109
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0.026988636363636364,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,109
0.02890625,478,110,477,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,110
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0.03463541666666667,479,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,105
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0.035223599137931036,479,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,105
0.03648158482142857,479,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
0.03551793981481482,479,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
0.03680889423076923,479,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
0.06433823529411764,478,110,475,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,108
0.03828125,479,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.06640625,478,110,475,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,109
0.037272135416666664,479,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.03880774456521739,479,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.040571732954545456,479,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.04250372023809524,478,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.05416666666666667,478,110,475,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,109
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0.04097281904847996,479,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,105
0.04150390625,478,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0.04358552631578947,478,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0.04600694444444445,478,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0.04871323529411765,478,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.0517578125,478,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.05520833333333333,478,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,107
0.05915178571428571,478,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,108
0.06129807692307692,478,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,109
0.045572916666666664,478,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,109
0.049005681818181816,478,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,110
0.02890625,478,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,110
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0.041681749171161166,479,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,105
0.04298430383275995,479,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,106
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0.04235476524671995,479,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,106
0.043701486588277286,479,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,106
0.04520843440166616,479,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0.04459087848743994,479,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0.046170054542530314,479,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0.04794582587108917,479,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0.03377016129032258,479,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,105
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0.03430989583333333,479,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,105
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0.04986365890593274,478,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
1.99609375,467,199,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.9924242424242424,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0.04933714469367994,478,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0.03549299568965517,479,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0.05139731946297037,478,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,427,98,427,746b423a-70f4-4f49-97b6-bd52a12b03c4,1,98
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,1,90
0.05373356125674175,478,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0.056292302268967545,478,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0.05910691738241593,478,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0.06221780777096413,478,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,107
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0.03452845982142857,479,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0.0656743526471288,478,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,108
0.06769931456754814,478,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,109
0.056305521728019906,478,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,109
0.05953838984322123,478,111,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,110
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
0,102,90,102,e63d0611-a9a6-49c5-a30f-f16378a96537,3,90
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,199
0.047023942386066525,479,112,474,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,3,105
1.99609375,467,201,467,748a8f60-cd92-43f8-8d25-c9d01003a127,4,201
0.035734953703703706,479,110,476,d283ef5d-e4c5-444d-81c9-e7f75d6f105b,1,106
